shipment_id,total_cost
3305542090,148.00
436250635,108.00
363373610,48.00
980742410,39.00
4238301377,39.00
3270374255,39.00
3385847132,39.00
3591244769,58.00
1065407407,58.00
416224742,39.00
3413948801,88.00
2928883496,138.00
666963274,88.00
1293987074,39.00
593380855,39.00
1084998617,39.00
3963899881,58.00
691725894,39.00
3985713924,39.00
2188651011,39.00
2953336130,39.00
1948208991,59.00
1769321559,107.00
1693082909,39.00
2846743793,97.00
2700188294,39.00
539899596,39.00
3320420316,197.00
523423538,107.00
1249453652,48.00
3574446208,68.00
1092312229,97.00
452468062,39.00
3764599140,207.00
4262320667,39.00
712756253,39.00
406317407,39.00
1523564112,88.00
1686122011,39.00
2497653794,68.00
3126358973,48.00
2857240123,59.00
1047524090,39.00
4072256162,39.00
3119951712,39.00
2675639790,39.00
1734850020,107.00
2998420329,68.00
2505947081,78.00
1116598945,109.00
1785415545,39.00
2007077076,39.00
70061474,48.00
4131374177,39.00
3096729917,39.00
470064162,39.00
1431429957,97.00
1941997873,68.00
4067301219,39.00
1294281931,39.00
1579049546,39.00
18776537,68.00
1661201129,39.00
3951954666,39.00
3432529289,88.00
2310219896,59.00
2010279583,39.00
1061041784,39.00
2444869238,59.00
2998189176,39.00
4110075138,58.00
998050569,39.00
1031889314,68.00
1280112,58.00
1831727330,188.00
1622138186,39.00
3353396353,87.00
1764973562,257.00
1457112414,39.00
3540094702,39.00
3594285922,58.00
2118147594,39.00
2068622591,98.00
804301069,39.00
2723128323,39.00
2301356472,39.00
10931829,88.00
3213594326,88.00
366914277,68.00
2311273080,88.00
869345894,39.00
2426220668,39.00
3280087481,97.00
2912240384,59.00
3311982889,39.00
825078987,68.00
3857988052,39.00
459447295,39.00
3143784140,48.00
2728992222,39.00
1091111970,39.00
2963151814,39.00
1869029167,98.00
2877411793,39.00
2877949026,39.00
3127564090,59.00
894259980,39.00
3479760638,39.00
3865944653,78.00
1566282544,39.00
2511218707,109.00
3907129348,39.00
2784504955,68.00
2895216584,68.00
2217220308,39.00
3285224470,39.00
3009790722,68.00
1224440254,39.00
1163941621,88.00
197692683,39.00
2690179021,39.00
2561547172,39.00
3106860877,39.00
3329776913,39.00
2670302741,59.00
3553771208,68.00
2111968626,39.00
2890666574,88.00
491344074,39.00
3286501552,78.00
835328533,48.00
2533489795,39.00
1459385092,58.00
1269756949,39.00
2565665281,39.00
4026246595,88.00
2345776832,39.00
1756245234,39.00
3763687012,58.00
919341735,68.00
1583226841,39.00
2365941062,48.00
4156680611,39.00
692981953,88.00
1528528853,39.00
214440105,39.00
2726232751,39.00
1131019174,39.00
1566885577,88.00
3616832862,39.00
939460949,39.00
1809272463,39.00
3707220300,39.00
2382877802,39.00
2725351609,39.00
3729077420,39.00
677157385,39.00
2334901762,39.00
1352145134,78.00
1410926634,39.00
381011179,39.00
467791583,78.00
2461195692,39.00
1375476208,39.00
7987677,39.00
2883704632,58.00
1977576893,39.00
69698784,39.00
2795292510,68.00
1457487931,39.00
1327120428,48.00
3852984907,217.00
2177290937,98.00
4244120701,39.00
3390850707,39.00
1564604278,39.00
1518411141,0.00
675955196,0.00
1338193431,0.00
2259071292,0.00
1550237473,0.00
803758642,0.00
3521690929,0.00
1293442781,0.00
1498341832,0.00
2544819620,0.00
4091061867,0.00
3281069070,0.00
2823952362,0.00
749211759,0.00
2376814478,0.00
2000909317,0.00
2510164747,0.00
683495960,0.00
4266170357,0.00
514507297,0.00
4065087064,0.00
1346655708,0.00
908318427,0.00
2659996289,0.00
2731282704,0.00
1553072260,0.00
3100372850,0.00
1058840860,0.00
3267401019,0.00
246005922,0.00
1957661365,0.00
2903446563,0.00
254952809,0.00
1788068212,0.00
1679952287,0.00
846869071,0.00
437033575,0.00
2919864466,0.00
2909521782,0.00
1727025964,0.00
2007000971,0.00
3485818783,0.00
1187741215,0.00
1488260220,0.00
3175978678,0.00
2656446285,0.00
1256249853,0.00
2490537483,0.00
624350052,0.00
3697175558,0.00
4236100324,0.00
268423627,0.00
1235896269,0.00
2951788310,0.00
3376625686,0.00
3456254558,0.00
3293752858,0.00
1574514162,0.00
2895237726,0.00
461688898,0.00
1896643991,0.00
1494933664,0.00
259337539,0.00
1909181569,0.00
846407860,0.00
1162813261,0.00
1680286657,0.00
1365775988,0.00
2367192496,0.00
2407566893,0.00
2145124361,0.00
2118544668,0.00
2044478563,0.00
2664828580,0.00
174085543,0.00
552611908,0.00
1204163625,0.00
2649564291,0.00
854222651,0.00
10152708,0.00
287280972,0.00
697233562,0.00
2911386888,0.00
4027763,0.00
2155504645,0.00
94096976,0.00
2352894820,0.00
1155216273,0.00
3309934761,0.00
1831061688,0.00
2642340307,0.00
3872864326,0.00
2043966009,0.00
3803941504,0.00
3308396873,0.00
2543126229,0.00
1837601822,0.00
1093559560,0.00
3562031662,0.00
2176085340,0.00
2342520315,0.00
22536551,0.00
1804795160,0.00
3244441475,0.00
2559146325,0.00
1946716265,0.00
97839003,0.00
1921310091,0.00
2211468340,0.00
2725715808,0.00
3593835823,0.00
2791871871,0.00
202493216,0.00
2879506671,0.00
1464216370,0.00
2732481974,0.00
2196892991,0.00
300029517,0.00
1144301655,0.00
1277399940,0.00
4128452045,0.00
561804934,0.00
3794395109,0.00
2601043183,0.00
3281591847,0.00
993600035,0.00
735266202,0.00
2322578809,0.00
2289838452,0.00
3388132391,0.00
1795334634,39.00
3006165589,39.00
1089123278,39.00
2956008603,39.00
2297917900,39.00
4056228504,58.00
700632282,68.00
3646735248,68.00
4159838271,39.00
25775893,39.00
3269628604,39.00
1121113702,278.00
435968578,39.00
2004769791,59.00
3094283818,277.00
3125031144,39.00
1950997854,39.00
2843147411,78.00
3696503131,59.00
2636307000,39.00
2438916855,39.00
3812095804,39.00
36430105,39.00
688254680,39.00
1123627733,39.00
1665194439,88.00
1161038899,48.00
814258066,59.00
3250715784,39.00
1165829762,39.00
2665968556,39.00
3247533535,39.00
2275203246,107.00
959903264,39.00
4043827400,88.00
1607396083,39.00
2380362138,39.00
657939293,39.00
692044240,138.00
3271864768,68.00
967365705,88.00
3572915493,0.00
527631538,0.00
856372654,0.00
2425828937,0.00
3821971509,0.00
3671658748,0.00
3189618361,0.00
220800651,0.00
3024239633,0.00
1658289276,0.00
1684372632,0.00
1210850921,0.00
139757819,0.00
2356159611,0.00
618267887,0.00
788299526,0.00
416218406,0.00
1377485028,0.00
425307106,0.00
1630644717,0.00
3814170077,0.00
3431749871,0.00
4178707792,0.00
2980891268,0.00
1743899865,0.00
2053741310,0.00
1029694602,0.00
3221300109,0.00
2152372740,0.00
810148046,0.00
1972274277,0.00
1524225364,78.00
990820730,88.00
2424541908,88.00
2540916834,39.00
3071774239,58.00
119589381,39.00
137995577,39.00
1214118219,39.00
3502868098,39.00
479064490,68.00
2557029304,39.00
1137219235,39.00
2988218044,39.00
3956453101,88.00
3424239073,59.00
1574745943,59.00
588155016,39.00
4243195133,39.00
1540106505,118.00
1194644680,39.00
2230181462,39.00
3829985371,48.00
4061478053,118.00
474515098,88.00
2645955563,69.00
1329392267,69.00
1478464439,118.00
2281301727,39.00
1167034215,58.00
1313243175,58.00
590073985,128.00
16066171,39.00
2528032760,0.00
3676562534,0.00
797132483,0.00
3146277187,0.00
3132679030,0.00
3897000314,0.00
1288798884,0.00
1552710561,0.00
2031950744,48.00
3185144462,39.00
1709668403,39.00
148180890,39.00
1756996330,68.00
1117836569,39.00
2083604430,39.00
2235788922,39.00
614704923,39.00
3873557582,39.00
2105862518,39.00
2309333251,87.00
4246272340,39.00
3929135658,39.00
1659188647,39.00
3963556755,39.00
857741289,88.00
908503579,39.00
2948786552,39.00
3371833597,39.00
1863428129,39.00
650866781,68.00
2730223077,39.00
2846506405,39.00
1657553283,39.00
2482079,58.00
605435915,39.00
2347298059,39.00
2500110477,88.00
2286631143,39.00
1819517604,39.00
497927288,39.00
841713475,39.00
1873445231,39.00
818067575,39.00
2059619839,88.00
1272646128,39.00
1131529009,39.00
1675947016,39.00
2820218929,68.00
738713325,39.00
3779539015,39.00
1336376421,39.00
2552472702,39.00
1416972678,59.00
606268173,39.00
338948430,39.00
1536505148,39.00
1951917732,58.00
4229237986,59.00
1389508786,137.00
1102056539,48.00
4119008950,78.00
2953183707,39.00
483144619,159.00
2755512130,39.00
655974058,39.00
736735167,0.00
2507246867,0.00
1929946818,0.00
266524542,0.00
20079983,0.00
2725955801,0.00
2957700919,0.00
3693570716,0.00
2323078043,0.00
2139695399,0.00
671864255,0.00
195295097,0.00
2701749662,0.00
2063933846,89.00
3939376309,0.00
2537663090,0.00
701712373,0.00
3396219299,39.00
1768212914,39.00
2449719363,48.00
2870767546,39.00
738619329,39.00
2665780665,39.00
1845796874,58.00
4064284531,78.00
3919059695,157.00
3313202415,39.00
3475715202,39.00
1134749490,39.00
3072946074,88.00
1994284294,39.00
140071907,0.00
853185326,0.00
2091373250,0.00
1909525771,0.00
1500211760,0.00
2749616317,0.00
3344494140,0.00
425587326,0.00
2813703856,0.00
2587096817,0.00
3172865929,0.00
3582778247,0.00
2778776547,0.00
4234536939,69.00
1808956907,59.00
4286581170,98.00
1506688433,69.00
790496715,69.00
3431905903,69.00
1614868433,69.00
1940004711,69.00
3963081642,69.00
280189724,69.00
3980058650,69.00
1549494958,88.00
1740058054,69.00
3252139150,118.00
3855441972,69.00
4199536478,69.00
4134872684,69.00
2215253599,98.00
1361590572,69.00
1744733493,128.00
3898601790,78.00
3356588290,88.00
1202102398,128.00
2541121298,118.00
1128694724,118.00
3141659032,69.00
3948849450,69.00
1242380057,167.00
3549338267,69.00
3291237978,69.00
2617350434,69.00
199397404,108.00
118193920,118.00
2567902358,108.00
1175535431,98.00
510017653,118.00
3782262029,99.00
629585627,0.00
1619260350,0.00
20456898,0.00
598247035,0.00
1978433670,0.00
2256292184,0.00
1241060851,0.00
2926860772,0.00
1845265572,0.00
1459888624,0.00
764544428,0.00
4186289979,0.00
3143479402,0.00
4115943650,0.00
3051000579,0.00
720875677,0.00
1858760390,0.00
118305411,0.00
2968339224,0.00
4281342425,0.00
3593808281,0.00
994444689,0.00
873560097,0.00
72044864,0.00
3888705866,0.00
937965247,0.00
72066767,0.00
4075499576,0.00
3867892483,0.00
1077379578,0.00
3854317182,0.00
2404884305,0.00
500028870,0.00
3484214185,0.00
1980130640,0.00
3680626530,0.00
3451250481,0.00
1834951960,0.00
1546350554,0.00
2370440393,0.00
1483234640,0.00
544904792,0.00
393855334,0.00
3075333991,0.00
138420505,0.00
1165896733,0.00
3246350960,0.00
756828511,0.00
3162718158,0.00
3362261119,0.00
1210583216,0.00
2184725395,0.00
4089853905,0.00
3108149108,0.00
2798456451,0.00
2850237587,0.00
184783731,0.00
3178198279,0.00
3145124853,0.00
392949416,0.00
766414257,149.00
430918049,0.00
3791387786,0.00
2883075902,0.00
3320008384,0.00
3421237658,0.00
1114627307,0.00
634362057,0.00
3526666467,0.00
2046624980,0.00
2612513973,0.00
1273206206,0.00
1764173710,0.00
2274284014,0.00
1729733162,0.00
4026097716,29.00
4293534855,0.00
4004770678,0.00
2641244874,0.00
2812126348,0.00
1356871405,0.00
1714841433,0.00
3648803515,0.00
2582678629,0.00
1876129063,0.00
2615467273,0.00
3933365839,0.00
1523763904,0.00
4201791537,0.00
2259653265,0.00
579398193,0.00
4274212156,0.00
3675314918,0.00
1988656233,0.00
3493421658,0.00
1470937061,0.00
2430768654,0.00
2864298118,9.00
698044406,0.00
3230112509,0.00
586469368,0.00
3718069357,0.00
968824605,0.00
789165137,0.00
3655147615,0.00
1161933663,0.00
1781344090,0.00
2225486216,0.00
332430728,9.00
4193654092,0.00
675743362,0.00
3000353905,0.00
1945316400,0.00
3114255137,0.00
3908309322,0.00
846676705,0.00
3920725152,0.00
2826531026,0.00
1045867028,0.00
3322207251,0.00
51274766,0.00
1593637489,0.00
2617303436,0.00
317103606,0.00
3305201277,0.00
1098601558,0.00
2757417405,0.00
2732785123,0.00
3795794075,0.00
979912765,0.00
409521234,0.00
3541780678,0.00
2715238334,0.00
1673849453,149.00
3874042251,0.00
4085922727,0.00
114737983,0.00
1532618848,0.00
3562030644,0.00
2784336554,0.00
198266849,0.00
839501802,0.00
3006985282,0.00
3020262022,0.00
1957327809,0.00
3825193734,89.00
1036028111,0.00
2897987238,0.00
3196551964,0.00
2021669181,0.00
3762850475,79.00
644756361,0.00
4223400263,0.00
118017665,0.00
2151529705,0.00
3438175084,0.00
556878995,0.00
3368095072,0.00
2864664137,99.00
930718223,0.00
2088862829,129.00
1568636102,0.00
2438493363,0.00
1065239677,0.00
962751475,0.00
156422072,0.00
347179827,0.00
3441485148,0.00
909058267,0.00
2203663317,0.00
954592645,0.00
4204687458,0.00
477002177,0.00
945870479,68.00
2146468652,68.00
4097189527,88.00
2324757338,107.00
1142254176,98.00
2120015574,0.00
1142484750,149.00
3365975741,0.00
1484610273,39.00
3684966787,88.00
3512231010,39.00
2829301980,58.00
1747972080,39.00
942366246,59.00
3457459771,88.00
1911789329,39.00
884333313,39.00
3423308470,48.00
3386808549,137.00
1274796408,88.00
4176222632,108.00
1431161239,39.00
3925623391,39.00
1300562761,39.00
4121628371,39.00
1976403425,39.00
3677938296,58.00
1640765803,39.00
4081810005,39.00
2579133294,88.00
3743963615,39.00
3533199234,197.00
902676318,158.00
746238322,88.00
3932706468,39.00
3303889360,39.00
2933226837,39.00
2431661090,69.00
305431365,238.00
2825110378,39.00
3439843020,39.00
4218637162,39.00
1289796,39.00
3164403460,39.00
587809547,39.00
180700198,88.00
519868271,0.00
4023933240,68.00
1445582773,59.00
493495797,58.00
3442102511,39.00
3245936665,39.00
3689582880,39.00
2114175756,39.00
3671019437,68.00
3809650998,39.00
398071244,88.00
4274067215,39.00
1641821882,39.00
4133504238,39.00
3207011309,39.00
2425315003,39.00
3198481418,39.00
814250928,58.00
3963820831,48.00
3254974175,59.00
4132781883,108.00
2095167379,59.00
860214581,39.00
2118423425,158.00
4113398383,39.00
2429635096,39.00
2688240380,39.00
2927731953,39.00
481542770,39.00
1780891042,39.00
1318975316,39.00
1552723090,39.00
1344004877,39.00
3437652263,259.00
2052464973,39.00
3662844962,58.00
1336017702,39.00
3757627792,68.00
1091519117,39.00
3529214201,59.00
3739501940,0.00
36143152,0.00
3200818585,0.00
2355041882,0.00
691414864,0.00
1118575230,0.00
3947467595,59.00
2864909721,0.00
400817031,0.00
1665501470,0.00
533952614,59.00
3238983213,59.00
2728295425,59.00
2153313045,109.00
913009911,114.00
2308723496,59.00
4101631016,0.00
2191711211,0.00
805870933,0.00
684021924,0.00
2743208368,0.00
3564002225,0.00
92911073,0.00
556794410,0.00
1467894095,0.00
1717903225,0.00
3952108551,0.00
3894457111,0.00
2122833788,68.00
2810360210,0.00
1497590028,0.00
4087060186,0.00
946967270,0.00
2148926789,0.00
2835576423,0.00
3578930395,0.00
2485718327,0.00
140925049,0.00
931242961,0.00
1531574549,0.00
3554654005,0.00
4157482938,0.00
2811983788,0.00
2833726276,0.00
3533905906,0.00
2998029871,0.00
2794426031,0.00
1104617167,0.00
1920688289,0.00
412812748,0.00
2600063329,59.00
3310072390,0.00
1720970612,0.00
3580993318,0.00
2451337005,0.00
4055179109,0.00
3139358684,0.00
410524299,0.00
2859299325,0.00
2646013937,0.00
2563978526,0.00
1873861267,0.00
1524001218,0.00
3893164369,0.00
1098203577,39.00
1187885943,117.00
687552100,39.00
3488560547,88.00
2270853796,58.00
3718745001,97.00
4011954947,39.00
3471139997,68.00
771062299,88.00
757516168,39.00
4149203307,39.00
960640810,118.00
2932327479,98.00
4271854220,39.00
199876847,387.00
3108593531,78.00
2436131543,39.00
2896987992,59.00
1309491584,39.00
1285443456,39.00
3057762521,39.00
982278065,48.00
3681680823,39.00
4198783627,39.00
2617643603,39.00
3084527385,39.00
1841723677,39.00
785036679,107.00
622471898,188.00
1432511589,39.00
3677017118,48.00
2828867896,39.00
3554698904,0.00
1075344574,39.00
3987932053,59.00
3542792982,39.00
977848339,39.00
761582507,39.00
4061569675,39.00
2238442445,0.00
3181851946,39.00
416552187,39.00
2527232622,88.00
2577320985,58.00
1467209471,109.00
1440684788,0.00
3453474416,0.00
1520662863,0.00
1371132381,0.00
1142123222,39.00
414353629,39.00
2602052727,39.00
1535275318,78.00
98967753,39.00
776957423,39.00
2699335497,0.00
3158254378,39.00
1172356092,88.00
353744297,39.00
2626625065,39.00
3577002735,88.00
960384774,9.00
3859117072,58.00
1519669607,39.00
655523199,39.00
2828081480,39.00
1941782121,48.00
3754526542,150.00
4094603966,150.00
2364510543,150.00
3326057279,150.00
4057922404,150.00
1992099555,150.00
1225480201,150.00
4163389489,150.00
1003572721,150.00
2896516151,150.00
1347454898,0.00
2431493919,0.00
2962985732,0.00
967841440,0.00
2776417118,0.00
2390505705,0.00
2319894243,0.00
3849699841,0.00
2528366414,0.00
3809501815,0.00
4159270568,0.00
1331178150,0.00
3511000334,0.00
3085342295,0.00
2785326006,0.00
2683433459,0.00
458175079,0.00
1432857676,0.00
1996198100,0.00
3569004666,0.00
90917751,0.00
1499651365,0.00
4245500203,0.00
896003694,0.00
2691634172,0.00
921099859,0.00
2481539567,0.00
380433400,0.00
2795042240,0.00
2202509588,0.00
3355601739,39.00
627449603,39.00
2964135264,178.00
1155609490,39.00
310886452,48.00
3520454955,39.00
871809768,39.00
2602347080,39.00
3645753579,97.00
3212080298,39.00
562867378,39.00
3824660099,39.00
2147513448,39.00
361582429,59.00
3747252892,48.00
2357053376,0.00
2056735502,0.00
1716445807,0.00
3455271579,0.00
3952490493,0.00
1733193105,0.00
2547397024,0.00
1919161700,39.00
3099467804,39.00
4031026009,0.00
4117931522,49.00
3011750349,980.00
20408398,0.00
1121152231,0.00
3233072525,0.00
3113589449,0.00
1037690690,39.00
3862709363,39.00
3641094662,39.00
3941725427,0.00
519474877,69.00
1716506858,228.00
3465754350,59.00
2095507900,59.00
1436786961,228.00
1367654404,0.00
3706508530,228.00
2246375600,59.00
258973170,59.00
1573825840,188.00
2558880926,188.00
1746833939,59.00
3978633066,59.00
699917789,59.00
560492451,0.00
2874256894,59.00
2246038577,149.00
2568308537,59.00
1753185631,109.00
1927304029,59.00
3239563762,59.00
3586760207,109.00
4160086805,0.00
1340462520,478.00
331253039,188.00
2831762990,59.00
2710565705,228.00
490579865,59.00
205131908,172.00
246991160,59.00
884682292,0.00
3853397869,229.00
2886667924,0.00
3076573097,59.00
2667927394,0.00
4016264717,0.00
165061034,59.00
2185604422,59.00
1478255954,228.00
2351239740,0.00
3772925856,59.00
1061330325,0.00
3076172688,59.00
829861861,128.00
2281788539,278.00
3962871495,59.00
4288179257,59.00
598501969,128.00
4008064744,59.00
3416625820,59.00
1455207097,59.00
170954611,128.00
482117986,128.00
845985064,59.00
2277515149,229.00
3310660909,0.00
669586640,59.00
1091422879,318.00
3096210630,179.00
2124369228,0.00
1738905516,0.00
3803105973,59.00
123982817,59.00
405984791,109.00
1697253648,59.00
293947724,128.00
3011242601,0.00
3996646367,59.00
1146464832,228.00
735456331,59.00
677489281,228.00
3611142366,188.00
1288338679,0.00
1127167086,59.00
682990656,59.00
326852408,109.00
2761699613,59.00
2241164388,59.00
3484437228,188.00
1347711510,0.00
3703712518,188.00
1142300995,188.00
1603054587,0.00
3092835380,59.00
1431892902,59.00
2211718181,109.00
1552657290,59.00
2347788737,69.00
3019132534,0.00
2476917939,315.00
2994046218,490.00
2259538039,59.00
2638557937,128.00
3164662914,188.00
1671266600,59.00
2590749319,59.00
690222191,59.00
2520137740,50.00
526667074,59.00
2048867747,228.00
1018704027,90.00
1369234421,59.00
940963,109.00
3337704634,109.00
2000509649,59.00
2430202787,59.00
2744415743,0.00
4000060220,109.00
1668423648,59.00
346773976,59.00
1485400477,149.00
1540302314,0.00
3271342175,278.00
384267365,228.00
654833556,59.00
4089725508,239.00
3413401219,59.00
507761626,59.00
3312698107,59.00
2320589757,59.00
2982042666,188.00
602549813,0.00
2752141405,0.00
3046553950,188.00
161655756,228.00
3053709135,59.00
1271189077,59.00
322412825,109.00
4158267920,128.00
103438737,59.00
2600468969,258.00
3427115241,59.00
2298046876,59.00
4217349649,59.00
3549453670,59.00
875091844,59.00
4041053673,59.00
3894901369,59.00
917622597,59.00
1099699350,59.00
1304631310,59.00
1163677502,188.00
3276359616,109.00
313374617,59.00
3973890679,0.00
3379499312,59.00
3438563533,0.00
2126031634,59.00
1633323615,188.00
283197620,228.00
1557337135,59.00
1843786064,0.00
2644056764,188.00
2603203564,59.00
1491487078,318.00
3234949898,0.00
839974691,0.00
1954291578,290.00
2491740236,149.00
2641983241,0.00
3717879933,59.00
2368872684,59.00
3136778151,59.00
650949813,158.00
1450340603,128.00
2788225291,239.00
3992695449,229.00
60817323,59.00
1220527472,109.00
1707226049,59.00
408689065,188.00
2212650677,0.00
338603617,0.00
2671213849,59.00
3760490182,59.00
3773201948,59.00
235717000,318.00
853856667,188.00
4045238017,128.00
1086943,128.00
851363285,59.00
533449567,149.00
2354888538,0.00
213924088,59.00
814470357,0.00
2272216217,59.00
3896998565,59.00
220326040,59.00
1480492266,59.00
1560406370,0.00
1781641675,109.00
3244616351,0.00
4254175291,278.00
733014604,59.00
2327554950,188.00
1112976071,188.00
4239379249,188.00
1218564088,59.00
1731177344,59.00
550344694,109.00
2404895263,228.00
3346005432,228.00
1352855235,134.00
2233766321,109.00
3723651275,0.00
1816242119,0.00
3715277371,180.00
4131760638,120.00
1965433544,59.00
378962447,0.00
2121372610,118.00
2065738451,59.00
4136035916,109.00
2182219967,179.00
3396860564,349.00
2600739340,59.00
4033546930,59.00
3999463716,59.00
661106555,0.00
2079582819,109.00
976165410,109.00
4196332723,109.00
155676523,59.00
3970536587,228.00
3471721570,188.00
699195848,390.00
983770732,128.00
686449544,0.00
2290912233,350.00
1107696290,59.00
1502702459,390.00
2283018569,109.00
10013475,278.00
1268747641,128.00
3835484150,188.00
129993989,59.00
1945771792,59.00
2000846351,188.00
1045985065,59.00
1288270489,188.00
509531564,188.00
1793788649,0.00
1987345048,128.00
3677254308,239.00
3388180859,128.00
3708535945,109.00
3243323441,59.00
2371358576,59.00
191393508,59.00
3947097436,90.00
3125786765,228.00
2320536502,128.00
2545251103,80.00
1677291248,35.00
134503068,59.00
2717541574,0.00
254641517,59.00
3804185470,109.00
1499600327,59.00
29024219,164.00
2350821786,228.00
3477085175,59.00
812783832,188.00
390494769,59.00
840464965,59.00
3256341881,228.00
1537601754,59.00
2355439925,128.00
865797984,188.00
56452211,298.00
319512432,59.00
1062563528,0.00
3423238217,0.00
4095155231,109.00
3858293138,618.00
1032141335,59.00
192298634,0.00
410988930,188.00
955608117,188.00
98417195,149.00
3974210119,0.00
3114390155,149.00
1365998901,59.00
3208367387,159.00
4060799132,373.00
3443793040,59.00
514852093,128.00
1883170645,59.00
569459518,35.00
329724626,105.00
1236910124,59.00
564693340,0.00
2618030170,0.00
1453823898,188.00
2092175661,159.00
3946165309,159.00
3740784316,59.00
1089285637,0.00
2469109946,59.00
565334,179.00
4221400533,59.00
1659967320,138.00
2571915626,128.00
4284730290,90.00
82397007,105.00
4267429043,0.00
3888272923,59.00
3120724856,0.00
1945984500,348.00
3880928935,109.00
569150249,59.00
740346433,0.00
1324801220,109.00
611303201,239.00
3561723505,0.00
1020425140,59.00
8208979,0.00
3969495797,199.00
3010791988,109.00
3565125760,59.00
1844420026,0.00
2901601282,59.00
3507992605,59.00
1936457335,128.00
2586820269,59.00
1611469362,59.00
4053010180,59.00
4112443195,105.00
2213436778,109.00
2094137588,109.00
931227981,59.00
2079671093,0.00
72717505,69.00
1283413463,45.00
2864161228,59.00
2608686805,59.00
1039937661,59.00
3244560857,59.00
1262102364,0.00
617184684,399.00
1176520741,0.00
1441477998,59.00
643128436,149.00
3015029231,109.00
3402867638,59.00
3581911950,59.00
1478388289,59.00
4144614907,59.00
269249439,138.00
2568189315,59.00
1412536211,90.00
3295971923,59.00
3892410493,109.00
180218342,59.00
2874648688,59.00
3146877985,228.00
3985068563,150.00
723060815,109.00
2848114147,0.00
2539615060,59.00
960499669,59.00
4058899470,59.00
1605275074,229.00
105523953,109.00
30428526,59.00
2533685418,59.00
2783416065,59.00
2916524427,90.00
2360180215,128.00
1489087998,518.00
3859973677,59.00
2271720433,188.00
880544526,0.00
4043420441,50.00
194260383,59.00
2635635040,109.00
433715908,145.00
40478194,59.00
3281259442,59.00
2262625234,228.00
2367908552,149.00
510457548,0.00
617760688,109.00
1090312922,59.00
2758204294,59.00
2126024777,59.00
2933131470,128.00
3320418359,0.00
445515210,59.00
2876757760,228.00
3551587231,0.00
4267828678,59.00
38978666,59.00
718738695,59.00
986701872,59.00
3500991620,59.00
2688115995,0.00
3591836538,128.00
926143304,59.00
3345423931,318.00
2272217159,0.00
1059672898,59.00
3628489607,59.00
3129520171,59.00
3133789098,59.00
3481919083,59.00
2061861410,109.00
2503548309,59.00
69801390,59.00
3964236974,228.00
3839801451,59.00
2785192285,109.00
3530235426,109.00
263094153,59.00
1644389371,0.00
3133696459,0.00
2376279552,0.00
1821245492,0.00
1610637479,59.00
4031819192,59.00
588309822,300.00
3242853793,59.00
1164896392,179.00
648167492,59.00
3462294280,0.00
4058356747,109.00
2510756894,59.00
1135933379,59.00
1716163844,59.00
1413341735,618.00
1120787696,50.00
3451866741,50.00
822934995,179.00
2737633270,59.00
3765220703,120.00
4049755120,59.00
2595314567,109.00
329526747,228.00
1250840542,180.00
2989212930,0.00
1394868760,59.00
2882435633,59.00
591738057,349.00
2436382236,228.00
404396187,59.00
1287738030,59.00
124597438,0.00
2103240850,59.00
4251423297,59.00
2322431674,59.00
1676031262,109.00
1812279952,0.00
715802494,109.00
3443823138,59.00
2160421087,159.00
3524219815,179.00
346268709,390.00
1227389954,0.00
3980382222,59.00
3949752424,0.00
4248364584,228.00
2851156972,59.00
114600009,109.00
634822820,109.00
2976348285,228.00
3470469292,59.00
2901558541,128.00
2546171096,128.00
3856603945,228.00
3493512893,59.00
3416107264,15.00
4106177512,0.00
986779775,0.00
2927043579,0.00
2613370069,59.00
2347509433,188.00
2922112685,59.00
1731819612,109.00
3266313183,75.00
3713938814,0.00
1446789578,109.00
1322264175,59.00
312170956,0.00
1221882944,0.00
2411861237,59.00
3020651815,59.00
337703365,50.00
1374177397,128.00
4222146459,0.00
1266012354,109.00
1187883986,59.00
4136967221,59.00
3983756827,59.00
3831921847,0.00
3353754561,0.00
4011445182,109.00
783012298,59.00
7880127,59.00
2036366161,59.00
3492436431,0.00
2042930619,59.00
4068044857,59.00
4056168516,109.00
1951549436,0.00
332809030,178.00
1225015968,90.00
685960980,50.00
2910718853,289.00
2664742605,228.00
739663287,59.00
2367779438,59.00
4164803698,0.00
2221165999,59.00
135126064,59.00
2380657975,59.00
4071647926,59.00
1693065358,59.00
2197946346,0.00
2910953157,109.00
1549635383,59.00
1478594416,59.00
3052016535,449.00
533085196,228.00
1469208018,0.00
3454006371,59.00
4198536750,109.00
1227715666,59.00
2880483362,98.00
3096862773,0.00
763635308,128.00
3138457841,0.00
3381221901,228.00
4133863112,0.00
4028190529,59.00
669405055,59.00
531308040,109.00
1644782731,59.00
4103289867,109.00
2049095712,59.00
3074824121,578.00
1675038955,59.00
2758153112,59.00
3067948035,59.00
3387970752,128.00
1809785263,60.00
3331005442,228.00
1013492195,179.00
351912465,199.00
2286191927,59.00
3481680279,109.00
4124788146,0.00
3684899151,159.00
4233374547,59.00
3515319663,59.00
3628219611,0.00
2688144069,59.00
2758578674,109.00
245204414,59.00
341816797,59.00
3435881719,410.00
327333724,348.00
3028730898,0.00
2097707620,128.00
3144926417,59.00
2872054260,68.00
2167006136,128.00
1535557851,0.00
1483204743,128.00
3394930035,239.00
3059005666,399.00
132919313,59.00
2751831924,59.00
713136377,128.00
434813198,0.00
